,PassengerId,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_unknown,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Destination_unknown,Cabin_Deck_A,Cabin_Deck_B,Cabin_Deck_C,Cabin_Deck_D,Cabin_Deck_E,Cabin_Deck_F,Cabin_Deck_G,Cabin_Deck_T
6873,7274_01,False,13.0,0.0,305.0,582.0,12.0,19.0,0.0,Loria Woodwinton,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
6874,7276_01,False,22.0,0.0,0.0,642.0,0.0,52.0,0.0,Bland Spentley,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
6875,7277_01,True,36.0,0.0,0.0,0.0,0.0,0.0,0.0,Neila Pittson,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6876,7278_01,False,17.0,0.0,0.0,188.0,795.0,0.0,0.0,Des Bryants,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
6877,7279_01,True,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Halsham Prombled,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
6878,7280_01,False,34.0,0.0,5959.0,0.0,3.0,0.0,0.0,Pix Stike,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
6879,7283_01,True,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Walls One,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
6880,7284_01,False,17.0,0.0,0.0,647.0,49.0,74.0,0.0,Rayle Walterson,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6881,7285_01,True,36.0,0.0,0.0,0.0,0.0,0.0,0.0,Francy Gainney,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
6882,7289_01,False,52.0,0.0,360.0,1314.0,8.0,641.0,66.0,Naschab Purellliss,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
6883,7290_01,True,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheleon Bruthydre,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
6884,7290_02,True,35.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
6885,7290_03,True,,0.0,0.0,0.0,0.0,0.0,0.0,Atrino Bruthydre,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
6886,7290_04,False,36.0,0.0,83.0,1186.0,0.0,2160.0,736.0,Altara Bruthydre,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
6887,7290_05,False,36.0,0.0,31.0,3585.0,31.0,1400.0,0.0,Suhaino Bruthydre,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
6888,7292_01,False,21.0,0.0,0.0,0.0,0.0,1.0,378.0,Single Panad,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
6889,7296_01,False,33.0,0.0,627.0,0.0,171.0,254.0,130.0,Pon Blane,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
6890,7297_01,False,40.0,0.0,678.0,0.0,229.0,0.0,0.0,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6891,7298_01,False,24.0,0.0,185.0,0.0,478.0,29.0,0.0,Blanda Blangibson,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
6892,7300_01,False,35.0,0.0,0.0,0.0,885.0,0.0,0.0,Joana Emenez,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6893,7301_01,True,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Fres Facke,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
6894,7302_01,False,33.0,0.0,728.0,0.0,285.0,0.0,0.0,Rish Fle,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
6895,7303_01,False,51.0,0.0,3.0,33.0,12.0,38.0,896.0,Lonnez Adavisons,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
6896,7304_01,True,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Jet Sinda,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
6897,7305_01,True,41.0,0.0,0.0,0.0,0.0,0.0,0.0,Kaye Strongers,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6898,7306_01,False,26.0,0.0,1.0,0.0,0.0,0.0,718.0,Toniel Stroyledgez,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
6899,7307_01,False,39.0,0.0,19.0,102.0,0.0,678.0,0.0,Velyne Hubbarton,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
6900,7309_01,False,14.0,0.0,738.0,5.0,297.0,0.0,0.0,Bases Kinad,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
6901,7310_01,False,28.0,0.0,1059.0,0.0,6.0,117.0,0.0,Toale Bette,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
6902,7311_01,False,18.0,0.0,0.0,949.0,0.0,0.0,0.0,Winia Gordanieves,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
6903,7313_01,False,41.0,0.0,2754.0,398.0,21.0,0.0,0.0,Conth Kashe,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
6904,7314_01,True,33.0,0.0,0.0,0.0,0.0,0.0,0.0,Aldun Venticable,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
6905,7320_01,False,26.0,0.0,814.0,0.0,29.0,16.0,181.0,Tracia Fuentryoung,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
6906,7321_01,True,31.0,0.0,0.0,0.0,0.0,0.0,0.0,Otlios Kra,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
6907,7322_01,False,63.0,0.0,0.0,0.0,424.0,0.0,2027.0,Tera Gardsondez,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
6908,7323_01,False,30.0,0.0,0.0,0.0,547.0,0.0,423.0,Terina Mcinton,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
6909,7324_01,False,27.0,0.0,15.0,2886.0,0.0,249.0,71.0,Wezna Clugnobse,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
6910,7326_01,False,47.0,0.0,2916.0,0.0,14.0,63.0,0.0,France Barbes,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
6911,7327_01,False,37.0,0.0,1413.0,0.0,584.0,3.0,0.0,Bler Brity,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
6912,7328_01,False,14.0,0.0,399.0,22.0,458.0,506.0,187.0,Agnesa Cainghannon,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
6913,7330_01,False,27.0,0.0,0.0,63.0,8.0,129.0,2960.0,Nunkino Rimplighty,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
6914,7331_01,False,61.0,0.0,1711.0,0.0,0.0,0.0,8.0,Mureah Nacke,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
6915,7332_01,False,39.0,0.0,2.0,0.0,0.0,2.0,787.0,Violan Holliams,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
6916,7334_01,False,22.0,0.0,0.0,0.0,787.0,1.0,0.0,Essara Schwardson,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
6917,7336_01,False,30.0,0.0,2.0,0.0,5.0,1.0,962.0,Dianie Lambles,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
6918,7336_02,False,26.0,0.0,0.0,0.0,902.0,0.0,0.0,Tanley Leodger,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
6919,7337_01,False,25.0,0.0,0.0,115.0,0.0,1823.0,4041.0,Ranons Folkshbox,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
6920,7338_01,False,42.0,0.0,1318.0,0.0,1386.0,0.0,0.0,Jumars Colte,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
6921,7339_01,False,33.0,0.0,0.0,2107.0,0.0,15586.0,473.0,Ainkard Fanseld,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
6922,7340_01,False,60.0,0.0,0.0,307.0,0.0,484.0,1967.0,Giedion Blanspe,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
6923,7341_01,True,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Brene Horners,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
6924,7342_01,False,50.0,0.0,0.0,185.0,0.0,1.0,558.0,Stevey Haynard,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6925,7343_01,False,22.0,0.0,0.0,0.0,1.0,95.0,605.0,Tyle Mcbriddley,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
6926,7344_01,False,15.0,0.0,0.0,0.0,9.0,0.0,952.0,Ianya Powery,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
6927,7346_01,False,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Wales Blan,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
6928,7347_01,False,58.0,0.0,0.0,435.0,2.0,0.0,239.0,Neilda Bardsey,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
6929,7350_01,True,48.0,0.0,0.0,0.0,0.0,0.0,0.0,Stene Strongers,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6930,7351_01,True,36.0,0.0,0.0,0.0,0.0,0.0,0.0,Sularon Loring,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
6931,7353_01,False,60.0,0.0,0.0,3435.0,0.0,5458.0,10.0,Gorabba Openduave,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
6932,7353_02,True,46.0,0.0,0.0,0.0,0.0,0.0,0.0,Sularon Openduave,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
6933,7353_03,False,58.0,0.0,0.0,1386.0,2.0,128.0,2577.0,Auvam Openduave,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
6934,7356_01,True,40.0,0.0,0.0,0.0,0.0,0.0,0.0,Eline Merkins,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6935,7356_02,True,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Herry Merkins,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6936,7358_01,False,23.0,0.0,3.0,0.0,2.0,61.0,634.0,Len Mirez,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
6937,7359_01,False,21.0,0.0,0.0,434.0,0.0,75.0,135.0,Ellana Jenson,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
6938,7360_01,True,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Chery Joycerton,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
6939,7361_01,True,23.0,,0.0,0.0,0.0,0.0,0.0,Gieba Rodwative,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
6940,7361_02,True,41.0,0.0,0.0,0.0,0.0,0.0,0.0,Genubih Rodwative,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
6941,7365_01,False,20.0,0.0,0.0,802.0,0.0,16.0,0.0,Ivanna Wilderssen,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6942,7366_01,False,24.0,0.0,821.0,0.0,0.0,68.0,0.0,Garion Ayalazquez,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6943,7367_01,False,21.0,0.0,2611.0,0.0,103.0,4.0,0.0,Lidex Letty,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
6944,7367_02,False,55.0,0.0,1236.0,0.0,52.0,0.0,0.0,Melios Letty,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
6945,7370_01,False,21.0,0.0,0.0,70.0,2.0,0.0,486.0,Frandy Cartiz,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
6946,7371_01,True,42.0,0.0,0.0,0.0,0.0,0.0,0.0,Dandra Reyersendry,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
6947,7372_01,False,40.0,0.0,2.0,147.0,0.0,1695.0,1147.0,Leria Gallandez,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
6948,7374_01,True,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Apple Cre,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
6949,7376_01,True,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutrin Mirinanty,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
6950,7377_01,True,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Estine Steelerettt,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
6951,7379_01,False,20.0,0.0,9.0,0.0,1540.0,0.0,0.0,Annard Bryants,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
6952,7385_01,False,19.0,0.0,40.0,0.0,77.0,572.0,0.0,Coracy Reyerson,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
6953,7387_01,False,40.0,0.0,0.0,3508.0,761.0,12.0,32.0,Okulas Blercat,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
6954,7388_01,True,17.0,0.0,0.0,0.0,0.0,0.0,0.0,Sterry Mclardson,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
6955,7390_01,False,62.0,0.0,240.0,0.0,0.0,586.0,10.0,Isa Wiggs,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6956,7391_01,True,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Joycey Coffmaney,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6957,7392_01,True,37.0,0.0,0.0,0.0,0.0,0.0,0.0,Floyde Holton,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6958,7393_01,False,40.0,0.0,0.0,0.0,0.0,7.0,782.0,Coracy Barks,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
6959,7394_01,False,25.0,0.0,0.0,653.0,21.0,0.0,0.0,Iree Strongers,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
6960,7395_01,True,17.0,0.0,0.0,0.0,0.0,0.0,0.0,Schelik Suasharic,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
6961,7395_02,True,46.0,0.0,0.0,0.0,0.0,0.0,0.0,Scellus Suasharic,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
6962,7395_03,False,38.0,0.0,4.0,5974.0,0.0,3682.0,197.0,Algeno Suasharic,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
6963,7395_04,False,43.0,1.0,0.0,486.0,0.0,0.0,2470.0,Beten Suasharic,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
6964,7396_01,False,28.0,0.0,6.0,3392.0,3944.0,987.0,0.0,Zibah Queldry,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
6965,7396_02,True,31.0,1.0,0.0,0.0,0.0,0.0,0.0,Muontak Ingent,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
6966,7396_03,True,35.0,0.0,0.0,0.0,0.0,0.0,0.0,Elerops Monsintic,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
6967,7398_01,False,19.0,0.0,105.0,271.0,1.0,377.0,17.0,Jonaye Stephend,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
6968,7399_01,False,24.0,0.0,0.0,0.0,217.0,0.0,544.0,Sanda Casonston,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
6969,7401_01,True,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Diles Merte,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
6970,7402_01,False,16.0,0.0,0.0,1417.0,3.0,27.0,186.0,Wimpha Stioutody,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
6971,7402_02,True,45.0,0.0,0.0,0.0,0.0,0.0,0.0,Mesarid Stioutody,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
6972,7403_01,False,19.0,0.0,294.0,79.0,536.0,0.0,0.0,Charly Gibbsonton,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6973,7405_01,False,23.0,0.0,0.0,1089.0,311.0,0.0,0.0,Hellia Steeletters,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
6974,7406_01,False,19.0,0.0,0.0,78.0,801.0,0.0,7.0,Tarah Balley,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6975,7408_01,False,32.0,0.0,193.0,0.0,1116.0,0.0,0.0,Plat Katte,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
6976,7410_01,False,41.0,0.0,85.0,804.0,0.0,0.0,0.0,Jaimer Cartz,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6977,7411_01,False,30.0,0.0,1110.0,0.0,439.0,5.0,0.0,Racy Bakericks,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
6978,7416_01,False,41.0,,0.0,10049.0,214.0,5287.0,1845.0,Astrah Burcaling,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
6979,7418_01,False,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Apench Ses,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
6980,7419_01,False,39.0,0.0,1.0,875.0,0.0,6.0,0.0,Race Bardson,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
6981,7419_02,False,47.0,0.0,0.0,61.0,805.0,0.0,6.0,Lerion Bardson,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
6982,7422_01,False,21.0,0.0,550.0,0.0,61.0,4.0,5.0,Shery Lardsonald,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6983,7425_01,True,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Milyla Balderts,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6984,7425_02,False,19.0,0.0,879.0,0.0,0.0,10.0,0.0,Willip Balderts,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6985,7427_01,True,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Rafox Banie,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
6986,7428_01,False,28.0,0.0,0.0,132.0,4.0,1915.0,0.0,Iononus Fulazy,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
6987,7429_01,False,38.0,0.0,1126.0,0.0,23.0,34.0,0.0,Cuses Pread,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
6988,7430_01,False,24.0,0.0,549.0,3.0,201.0,0.0,0.0,Isa Vantonson,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
6989,7431_01,False,31.0,0.0,0.0,2954.0,0.0,170.0,756.0,Altanin Barmant,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
6990,7432_01,True,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Ainkard Amonysidle,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
6991,7435_01,True,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Arid Couresteer,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
6992,7436_01,True,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Letty Meyersones,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6993,7437_01,True,45.0,0.0,0.0,0.0,0.0,0.0,0.0,Mesatan Disgul,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
6994,7437_02,True,47.0,0.0,0.0,0.0,0.0,0.0,0.0,Kraban Disgul,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
6995,7437_03,True,60.0,0.0,0.0,0.0,0.0,0.0,0.0,Sadalm Clumshangs,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
6996,7438_01,False,42.0,0.0,0.0,279.0,30.0,409.0,0.0,Gaylah Hanner,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
6997,7442_01,False,43.0,0.0,20.0,0.0,726.0,0.0,0.0,Antony Morrencis,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
6998,7442_02,True,17.0,0.0,0.0,0.0,0.0,0.0,0.0,Franda Morrencis,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
6999,7444_01,True,17.0,0.0,0.0,0.0,0.0,0.0,0.0,Kenny Thorney,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
7000,7445_01,True,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Coreen Hoppers,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
7001,7446_01,False,18.0,0.0,960.0,672.0,0.0,0.0,168.0,Mamina Hopez,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
7002,7447_01,False,24.0,0.0,0.0,0.0,299.0,814.0,0.0,Chees Oncy,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
7003,7448_01,False,25.0,0.0,244.0,0.0,40.0,294.0,124.0,Line Bradlerson,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
7004,7449_01,False,20.0,0.0,120.0,321.0,0.0,932.0,175.0,Loresa Bakericks,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
7005,7450_01,False,23.0,0.0,509.0,0.0,193.0,0.0,2.0,Armene Sykess,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
7006,7452_01,True,48.0,0.0,0.0,0.0,0.0,0.0,0.0,Dyonon Sloweber,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
7007,7452_02,False,26.0,0.0,286.0,3387.0,575.0,213.0,548.0,Mirfark Sloweber,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
7008,7452_03,True,36.0,0.0,0.0,0.0,0.0,0.0,0.0,Aino Sloweber,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
7009,7453_01,True,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Alarkab Aneter,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
7010,7455_01,False,41.0,0.0,0.0,1616.0,0.0,758.0,400.0,Neshath Slavested,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
7011,7456_01,True,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Yvetta Whitez,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
7012,7457_01,False,71.0,0.0,1243.0,0.0,5.0,16.0,34.0,Seat Fine,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
7013,7458_01,True,64.0,0.0,0.0,0.0,0.0,0.0,0.0,Fayey Vincenton,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
7014,7459_01,False,33.0,0.0,0.0,397.0,0.0,1249.0,845.0,Menkin Dratembid,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
7015,7460_01,False,24.0,0.0,786.0,0.0,0.0,309.0,0.0,Leria Haydenez,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
7016,7461_01,True,35.0,0.0,0.0,0.0,0.0,0.0,0.0,Zavior Plaricit,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
7017,7462_01,True,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Hilia Mckinn,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
7018,7464_01,True,11.0,0.0,0.0,0.0,0.0,0.0,0.0,Lynnie Hickett,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
7019,7472_01,True,,0.0,0.0,0.0,0.0,0.0,0.0,,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
7020,7475_01,True,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Pros Leste,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
7021,7475_02,True,36.0,0.0,0.0,0.0,0.0,0.0,0.0,Lies Leste,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
7022,7477_01,False,22.0,0.0,27.0,0.0,0.0,663.0,0.0,Jimmya Fielson,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
7023,7478_01,False,56.0,0.0,0.0,5711.0,0.0,0.0,50.0,Minchib Porkilte,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
7024,7479_01,True,34.0,0.0,0.0,0.0,0.0,0.0,0.0,Muffs Berte,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
7025,7481_01,False,46.0,0.0,0.0,0.0,1.0,0.0,1778.0,Darlie Chanash,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
7026,7483_01,False,43.0,0.0,244.0,0.0,358.0,160.0,800.0,Wille Winie,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
7027,7484_01,False,25.0,0.0,0.0,1435.0,0.0,0.0,0.0,Coracy Rivanseney,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
7028,7485_01,False,26.0,0.0,36.0,2285.0,0.0,2287.0,159.0,Betenif Cousel,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7029,7486_01,False,14.0,0.0,0.0,184.0,16.0,1234.0,0.0,Katen Vandez,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
7030,7487_01,False,63.0,0.0,174.0,282.0,321.0,8.0,0.0,Jeanie Sellahaney,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
7031,7488_01,False,29.0,0.0,558.0,0.0,386.0,355.0,0.0,Pold Kidne,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
7032,7488_02,True,45.0,,0.0,0.0,0.0,0.0,0.0,Clues Kidne,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
7033,7490_01,True,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Grette Garrincent,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
7034,7492_01,False,19.0,0.0,193.0,0.0,2956.0,0.0,0.0,Bleda Bun,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
7035,7494_01,False,53.0,0.0,2.0,794.0,425.0,0.0,397.0,Lynnon Sellahaney,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
7036,7495_01,False,45.0,0.0,2.0,36.0,1110.0,9.0,0.0,Weres Ropie,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
7037,7496_01,False,41.0,0.0,0.0,2383.0,0.0,2.0,97.0,Asellan Fuelisent,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
7038,7498_01,False,68.0,1.0,523.0,0.0,859.0,201.0,782.0,Otlios Cola,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
7039,7498_02,True,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Bonutz Cola,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
7040,7498_03,False,27.0,1.0,30.0,0.0,910.0,0.0,0.0,Beals Cola,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
7041,7499_01,False,20.0,0.0,30.0,132.0,1121.0,0.0,0.0,Enrie Hayder,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
