PassengerId,CryoSleep,Age,VIP,Name,Transported,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_unknown,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Destination_unknown,Cabin_Deck_A,Cabin_Deck_B,Cabin_Deck_C,Cabin_Deck_D,Cabin_Deck_E,Cabin_Deck_F,Cabin_Deck_G,Cabin_Deck_T,RoomService_z,FoodCourt_z,ShoppingMall_z,Spa_z,VRDeck_z
8904_01,False,35.0,0.0,Troya Welles,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.45720207769878757,-0.2810105660690542,-0.28189010052889885,0.01724571881106114,-0.21008400492808452
8905_01,False,32.0,1.0,Flakes Dutte,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
8906_01,False,19.0,0.0,Rena Gainney,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.7569663311434675,-0.27975726882168916,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
8907_01,True,24.0,0.0,Karay Booters,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
8910_01,False,33.0,0.0,Therta Crayeson,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,-0.3330854995644595,-0.27913062019800666,-0.2835623212987354,0.42415335477413996,-0.2568160086874867
8918_01,False,20.0,0.0,Brada Hayder,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2803839174453717,-0.23005125666396564,0.4001653500339585,-0.24447170580764463
8919_01,False,27.0,0.0,Zedark Crantiale,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,-0.3330854995644595,1.273704669287286,-0.2835623212987354,2.9784316372934665,-0.18098671956845672
8920_01,False,26.0,0.0,Tach Openduave,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,-0.3330854995644595,-0.2371451624112776,-0.2835623212987354,-0.23418410865084127,-0.2629881601274078
8922_01,True,28.0,0.0,Walley Pager,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
8923_01,False,19.0,0.0,Lilley Fuentryoung,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
8926_01,False,24.0,0.0,Paulah Pooles,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.27854565898922573,-0.1995347684705791,-0.2629881601274078
8928_01,True,52.0,0.0,Meisam Hoodjuded,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
8930_01,False,23.0,0.0,Alvira Cleachrand,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-0.3330854995644595,0.014140935685414236,-0.0828958289183488,-0.2590605580110295,-0.25769774460747547
8932_01,False,23.0,0.0,Bretty Blanglison,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,0.5396511553750138,-0.2268369874078702
8937_01,True,25.0,0.0,Zosmark Unaasor,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
8938_01,True,22.0,0.0,Quites Must,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
8938_02,True,35.0,0.0,Jumars Must,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
8939_01,True,24.0,0.0,Jillie Sweett,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
8940_01,False,24.0,0.0,,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.8341783358186122,-0.2810105660690542,-0.2467734643623312,-0.2706103380711169,-0.2629881601274078
8941_01,False,26.0,1.0,Quits Perie,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,-0.3315715386884762,-0.0021519285303313687,0.0007152095734789385,0.2748946586130106,-0.20303011756817474
8941_02,False,37.0,0.0,Spix Perie,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0.46628584295468695,-0.2810105660690542,2.3886464689000793,-0.2155267716307001,-0.2629881601274078
8941_03,False,14.0,0.0,Tifet Perie,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,2.296664542018414,-0.2810105660690542,0.27830385736634705,-0.2706103380711169,-0.2629881601274078
8942_01,False,36.0,0.0,Muontak Haftical,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,-0.3330854995644595,1.864007672796223,-0.2835623212987354,0.1434048548520157,0.044737675948655804
8944_01,True,0.0,0.0,Calvia Hobbinson,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
8944_02,True,17.0,0.0,Evan Hobbinson,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
8944_03,False,18.0,0.0,Darley Hobbinson,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.16197970688205732,-0.17448030004302525,-0.2835623212987354,-0.2706103380711169,-0.14836249052887407
8945_01,False,43.0,0.0,Maham Cralinal,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,-0.3330854995644595,0.7416799877808237,0.2950260650647126,0.5796311632753164,-0.1501259623688515
8945_02,False,21.0,,Zinonon Cralinal,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,4.2632997199206315,-0.2609578101112135,-0.2835623212987354,-0.26883344883110344,0.1038139825879001
8947_01,True,34.0,0.0,Soyos Mish,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
8948_01,False,57.0,,Sterfik Hetforhaft,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,-0.3330854995644595,-0.2728641339611814,-0.2835623212987354,-0.22441121783076734,9.722671133744855
8948_02,False,18.0,0.0,Hadirah Hetforhaft,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,-0.3330854995644595,2.673637694594043,-0.2835623212987354,-0.2386263317508749,0.6143390802613694
8954_01,False,73.0,0.0,Ianne Torrez,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2.401127842461257,-0.2810105660690542,-0.2049679451164173,-0.2706103380711169,-0.2629881601274078
8955_01,False,31.0,0.0,Felice Trankliney,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,0.6740019364231111,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
8956_01,False,25.0,0.0,Mela Bonnondry,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2652796703510766,1.490784584730158
8956_02,True,20.0,0.0,Erina Bonnondry,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
8956_03,False,24.0,0.0,Sallyl Bonnondry,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.21667349050527318,-0.2706103380711169,0.24400999386610672
8956_04,False,,0.0,Krisa Bonnondry,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.039377089623712495,-0.2803839174453717,-0.26684011360036985,0.28822132791311145,-0.2629881601274078
8956_05,True,21.0,0.0,Deandy Bonnondry,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
8956_06,False,22.0,0.0,Valex Bonnondry,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.26283775598226106,-0.007645894275703836,0.08832128841159892,-0.2629881601274078
8956_07,False,39.0,0.0,Lolas Bonnondry,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,1.875274692560257,-0.0715987431896111,-0.2629881601274078
8956_08,False,26.0,0.0,Harvin Bonnondry,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,0.39037815658423436
8959_01,True,32.0,0.0,Wimps Unhearfus,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
8961_01,True,1.0,0.0,Mariel Blancoy,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
8961_02,False,7.0,0.0,Chael Blancoy,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
8961_03,False,4.0,0.0,Chery Wilderssen,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
8961_04,False,21.0,0.0,Dandy Blancoy,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2772506743269591,-0.2835623212987354,0.25623732159286944,-0.2629881601274078
8961_05,True,12.0,0.0,Rena Blancoy,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
8964_01,False,28.0,0.0,Chones Grean,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,2.2527596766149003,-0.2810105660690542,-0.17486797125935932,-0.2697218934511102,-0.2629881601274078
8964_02,False,0.0,0.0,Tornes Grean,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
8964_03,True,18.0,0.0,Hamus Grean,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
8966_01,False,52.0,0.0,Dow Bush,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,1.5306003387708988,-0.27975726882168916,-0.27018455514004297,-0.2706103380711169,-0.2629881601274078
8967_01,False,18.0,0.0,Maryn Mayson,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.31340400817667746,0.2340946025979799,-0.2384123605131484,-0.2706103380711169,-0.2224283078079266
8968_01,True,51.0,0.0,Phamark Watorivedy,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
8969_01,False,21.0,0.0,Achiram Turtertive,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,-0.3330854995644595,0.24913416956636045,7.085914611370962,-0.2706103380711169,1.9334160165644958
8970_01,False,28.0,0.0,Batomam Clugeammy,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,-0.3330854995644595,2.0695484213640905,-0.2835623212987354,4.193823877462663,10.089473276460163
8972_01,True,34.0,0.0,Frunch Spore,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
8973_01,True,13.0,0.0,Daisya Flynner,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
8975_01,False,35.0,0.0,Penne Goffey,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.42843682105510617,-0.13312149087997874,-0.28021787975906226,-0.2706103380711169,-0.20303011756817474
8975_02,False,27.0,0.0,Inerry Goffey,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3315715386884762,-0.2810105660690542,-0.2835623212987354,-0.25284144567098243,0.5728974920218995
8976_01,False,35.0,0.0,Tyrona Robbson,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3315715386884762,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,0.4450457836235351
8977_01,False,51.0,0.0,Herk Graie,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,0.15743782425410763,-0.2810105660690542,0.6578979721192451,-0.16488542829031694,-0.2629881601274078
8978_01,False,53.0,0.0,Hule Perne,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.2967504385408619,-0.2810105660690542,1.5642416293706578,-0.2706103380711169,-0.2629881601274078
8981_01,False,29.0,0.0,Deanny Rames,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.13775633286632563,-0.27662402570327654,0.8284644906425737,-0.2706103380711169,-0.2629881601274078
8982_01,False,41.0,0.0,Charly Buckleinson,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,0.2980127622135973,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
8983_01,False,47.0,0.0,Elene Mayder,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,-0.2694991427731637,0.03795358338535012,-0.2835623212987354,-0.2706103380711169,0.6690067073006701
8985_01,False,22.0,0.0,Robyny Blancoy,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,0.763247880618948,-0.2706103380711169,-0.25064385724756566
8986_01,False,19.0,0.0,Neilda Kirklander,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,-0.3330854995644595,0.22657481911378963,-0.24844568513216775,0.4294840224941803,-0.2629881601274078
8986_02,False,22.0,0.0,Lyne Kirklander,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2703575394664513,-0.2835623212987354,0.2802253263330509,-0.2629881601274078
8987_01,True,25.0,0.0,Tauva Reshory,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
8988_01,True,,0.0,Maen Fowlesterez,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
8988_02,True,17.0,0.0,Idacey Fowlesterez,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
8988_03,True,0.0,0.0,Catha Fowlesterez,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
8988_04,True,5.0,0.0,Joanry Malliamsey,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
8988_05,False,30.0,0.0,Melara Fowlesterez,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,0.3631842190765797,-0.2835623212987354,-0.1995347684705791,-0.2629881601274078
8988_06,True,17.0,0.0,Caseye Fowlesterez,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
8988_07,False,53.0,0.0,Heila Malliamsey,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,0.6508159373468578,-0.2835623212987354,-0.2110845485306665,-0.2629881601274078
8988_08,True,9.0,0.0,Neila Fowlesterez,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
8989_01,False,17.0,0.0,,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,-0.3330854995644595,-0.05165716980125071,39.00024800370161,0.04567594665127625,-0.2603429523674416
8989_02,True,16.0,0.0,Dyonon Invebodene,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
8989_03,True,29.0,0.0,Graston Invebodene,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
8989_04,False,29.0,0.0,Minon Invebodene,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,-0.21196862948580092,2.0419758819220593,-0.2835623212987354,1.030961030238731,0.9009032542577037
8992_01,False,46.0,0.0,Tos Brin,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.3921017600315086,-0.2785039715743241,0.8853199968170166,-0.2706103380711169,-0.2629881601274078
8993_01,False,27.0,0.0,Juliey Hahnstonsen,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-0.28463875153299606,-0.27599737707959404,-0.2752012174495526,0.2517950984928358,-0.24711691356761079
8996_01,False,39.0,0.0,Dabireo Nalanet,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2.8477463008763104,-0.25531797249807076,-0.2835623212987354,0.19582308743241233,-0.24623517764762207
8997_01,True,15.0,0.0,Dont Guerson,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
8997_02,False,30.0,0.0,Kaye Guerson,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.5813468695294126,-0.2810105660690542,-0.19995128280690763,-0.1400089789301287,-0.26122468828743034
8998_01,True,41.0,0.0,Gerry Englence,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
8998_02,False,47.0,0.0,Jonaye Englence,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,-0.3330854995644595,-0.2803839174453717,-0.2835623212987354,0.5885156094753836,-0.25857948052746416
8999_01,False,32.0,0.0,Roswal Raste,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,3.5350845385726974,-0.2810105660690542,0.4789703497467337,-0.26883344883110344,-0.2629881601274078
9001_01,False,15.0,0.0,Kaye Chardsonnon,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.26847759359540374,1.0809698268878933,-0.23596099789085473,-0.26210642420741903
9003_01,False,23.0,0.0,Rence Llobsoney,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.330057577812493,-0.17636024591407284,-0.2835623212987354,-0.2706103380711169,0.2263752754663323
9004_01,True,20.0,0.0,Kabiton Plegred,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
9006_01,True,33.0,,Shaiam Tinganking,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
9007_01,True,18.0,0.0,Guyne Bookerson,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
9008_01,False,31.0,0.0,Robina Herreras,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.1726003541719777,0.40037597356441557,-0.1799889868304312,-0.22507351556789276
9008_02,True,25.0,0.0,Regory Herreras,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
9009_01,True,19.0,0.0,Dellia Shephendry,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
9010_01,True,32.0,0.0,Grog Pelte,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
9011_01,False,45.0,0.0,Billex Anthompson,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.330057577812493,-0.06920333126436136,0.22980945504108696,-0.21374988239068665,-0.2629881601274078
9012_01,False,43.0,0.0,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.006041736655784455,-0.2810105660690542,0.7582312183094383,-0.2706103380711169,-0.20832053308810708
9013_01,False,21.0,0.0,Daisya Prestonard,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.1392985074386058,-0.2133325147113417,-0.27018455514004297,-0.26794500421109674,0.19727799010670452
9013_02,False,48.0,0.0,Idarry Prestonard,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.2755549862770967,-0.2810105660690542,-0.24510124359249463,0.3708466775737366,-0.26210642420741903
9013_03,False,0.0,0.0,Brancy Prestonard,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
9014_01,True,29.0,0.0,Nunkib Dishearly,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
9015_01,False,41.0,0.0,Nunkino Perable,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,-0.32854361693650974,0.5461656171918765,-0.2835623212987354,-0.2706103380711169,10.66348336037282
9018_01,False,23.0,0.0,Lilasa Beachez,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,0.06615277145106367,-0.2835623212987354,-0.004965396689106919,-0.2629881601274078
9019_01,False,48.0,0.0,Valex Alldson,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.12715860673444299,-0.2810105660690542,-0.009318115045540391,0.01369194033103425,-0.2629881601274078
9020_01,False,18.0,0.0,Billia Pottonalden,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,0.07677150835151153,-0.013456894770599769
9021_01,False,30.0,0.0,Wales Chake,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0.45720207769878757,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2391812902877123
9021_02,False,26.0,1.0,Spros Chake,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1.6305217565857921,-0.2810105660690542,-0.179884633568869,-0.2706103380711169,0.05796371474848662
9023_01,False,18.0,0.0,,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,-0.3330854995644595,-0.2803839174453717,-0.2835623212987354,0.2784484370930375,-0.24447170580764463
9024_01,False,27.0,0.0,Flys Jamai,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,-0.23770596437751587,-0.2810105660690542,3.0107125952792777,-0.2706103380711169,-0.2629881601274078
9026_01,True,58.0,0.0,Mathy Boyers,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
9028_01,False,22.0,0.0,Karah Starkers,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3315715386884762,0.1426039035403315,-0.26182345129086015,-0.07781785552965814,-0.26210642420741903
9029_01,False,17.0,0.0,Ockies Berle,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,4.429835416278787,-0.2810105660690542,-0.1380791143229551,-0.1506703143702094,-0.2629881601274078
9030_01,False,28.0,0.0,Hery Ericksonga,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2.6251940521067754,-0.2540646752507057,-0.2835623212987354,-0.2706103380711169,-0.2568160086874867
9030_02,False,27.0,0.0,Stace Ericksonga,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.005853841309113641,0.1875788949868286
9031_01,False,51.0,0.0,Noria Bairdyork,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,0.8685977891186509,-0.2706103380711169,-0.2347726106877687
9032_01,True,37.0,0.0,Pefox Late,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
9034_01,True,14.0,0.0,Marfar Crakete,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
9034_02,True,43.0,0.0,Errairk Crakete,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
9034_03,False,27.0,0.0,Phecca Headmish,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,-0.3330854995644595,0.3356116796345487,-0.2835623212987354,12.163172118922962,0.012113446909073136
9034_04,False,60.0,0.0,,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,-0.3330854995644595,-0.2810105660690542,1.300030747736482,0.3228706680933736,-0.26210642420741903
9034_05,False,33.0,0.0,Mothab Crakete,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,-0.3330854995644595,0.8945822519593594,-0.2835623212987354,1.0016423577785094,-0.25064385724756566
9035_01,False,39.0,0.0,Evenna Coleyanglas,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0696280934470802,-0.2785039715743241,-0.28189010052889885,-0.2706103380711169,0.13555647570749405
9036_01,True,21.0,0.0,Ninald Barris,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
9037_01,False,21.0,0.0,Galowl Stike,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,1.8015993355718973,-0.27913062019800666,-0.2016235035767442,-0.2706103380711169,-0.2629881601274078
9038_01,True,28.0,0.0,Betenar Listive,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
