PassengerId,CryoSleep,Cabin,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_unknown,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Destination_unknown
8637_03,False,E/555/P,17.0,,330.0,1.0,967.0,0.0,0.0,Nakes Spien,False,False,False,True,False,False,False,True,False
8638_01,True,G/1402/P,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Therta Holliams,False,True,False,False,False,False,False,True,False
8638_02,False,G/1402/P,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Janee Holliams,True,True,False,False,False,False,False,True,False
8638_03,False,G/1402/P,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Britta Holliams,True,True,False,False,False,True,False,False,False
8639_01,True,E/567/S,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Wifts Berle,False,False,False,True,False,False,False,True,False
8639_02,False,D/260/S,24.0,0.0,1455.0,2207.0,163.0,2354.0,0.0,Cruts Berle,False,False,False,True,False,False,False,True,False
8640_01,False,F/1666/S,50.0,0.0,133.0,0.0,525.0,0.0,31.0,Diandy Hurchrisong,False,True,False,False,False,False,False,False,True
8641_01,False,F/1667/S,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Cint Mille,True,False,False,True,False,False,False,True,False
8641_02,False,F/1667/S,19.0,0.0,1146.0,0.0,3.0,0.0,0.0,Conth Mille,False,False,False,True,False,False,False,True,False
8641_03,True,F/1667/S,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Pech Mille,True,False,False,True,False,False,False,True,False
8642_01,False,F/1774/P,20.0,0.0,0.0,4.0,0.0,0.0,625.0,Yolace Berreranks,False,True,False,False,False,False,True,False,False
8643_01,False,F/1775/P,18.0,0.0,2048.0,0.0,2.0,848.0,0.0,Dow Ramad,False,False,False,True,False,False,False,True,False
8644_01,False,F/1668/S,27.0,0.0,20.0,0.0,11.0,0.0,848.0,Shawne Dunnisey,False,True,False,False,False,False,False,True,False
8644_02,False,F/1668/S,29.0,0.0,0.0,0.0,0.0,0.0,1972.0,Ninaha Dunnisey,False,True,False,False,False,False,False,True,False
8645_01,False,F/1776/P,23.0,0.0,1.0,26.0,1908.0,318.0,0.0,Herita Arneras,True,True,False,False,False,True,False,False,False
8646_01,True,C/325/S,48.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutrak Vertfull,True,False,True,False,False,False,False,True,False
8646_02,False,C/325/S,32.0,0.0,0.0,1285.0,0.0,3030.0,334.0,Enifik Vertfull,False,False,True,False,False,False,False,True,False
8646_03,True,C/325/S,55.0,0.0,0.0,0.0,0.0,0.0,0.0,Atonon Vertfull,True,False,True,False,False,False,False,True,False
8646_04,False,C/325/S,49.0,0.0,3.0,1108.0,2.0,5775.0,1964.0,Chamark Vertfull,False,False,True,False,False,True,False,False,False
8650_01,True,G/1404/P,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Artis Weberton,True,True,False,False,False,False,False,True,False
8653_01,True,G/1393/S,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Racily Bairdyork,True,True,False,False,False,False,False,True,False
8654_01,False,F/1779/P,35.0,0.0,777.0,0.0,23.0,0.0,61.0,Jeresa Noelan,False,True,False,False,False,False,False,True,False
8656_01,False,A/103/S,29.0,0.0,0.0,4455.0,0.0,1663.0,4435.0,Antinon Imparmle,False,False,True,False,False,False,False,True,False
8656_02,False,A/103/S,38.0,1.0,0.0,1298.0,0.0,1841.0,1547.0,Almino Rotter,False,False,True,False,False,True,False,False,False
8656_03,True,A/103/S,29.0,1.0,0.0,0.0,0.0,0.0,0.0,Eltares Imparmle,True,False,True,False,False,True,False,False,False
8657_01,False,F/1780/P,39.0,0.0,200.0,0.0,1083.0,65.0,0.0,Caish Harta,True,False,False,True,False,False,False,True,False
8658_01,False,E/568/S,49.0,0.0,0.0,1.0,1364.0,226.0,0.0,Ney Forne,True,False,False,True,False,False,False,True,False
8658_02,False,F/1673/S,39.0,0.0,345.0,0.0,848.0,0.0,116.0,Batech Forne,False,False,False,True,False,False,False,True,False
8659_01,False,F/1781/P,19.0,0.0,125.0,556.0,23.0,0.0,0.0,Coley Ryanglasey,True,True,False,False,False,False,False,True,False
8661_01,False,F/1675/S,19.0,0.0,886.0,0.0,0.0,1587.0,12.0,Herina Pierry,False,True,False,False,False,False,False,True,False
8663_01,False,G/1394/S,14.0,0.0,450.0,4791.0,896.0,0.0,0.0,Fery Hurchrisong,True,True,False,False,False,False,False,True,False
8663_02,True,,40.0,False,0.0,0.0,0.0,0.0,0.0,Donnie Hurchrisong,True,True,False,False,False,True,False,False,False
8664_01,False,G/1395/S,40.0,0.0,909.0,0.0,0.0,0.0,0.0,Loisey Hallahaney,False,True,False,False,False,False,False,True,False
8667_01,False,F/1676/S,20.0,0.0,733.0,0.0,455.0,0.0,0.0,Koat Kad,False,False,False,True,False,False,False,True,False
8668_01,True,F/1783/P,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Mall Rapie,True,False,False,True,False,False,False,True,False
8668_02,False,D/269/P,41.0,0.0,806.0,16.0,125.0,1008.0,0.0,Mulk Rapie,False,False,False,True,False,False,False,True,False
8668_03,False,E/556/P,37.0,0.0,0.0,0.0,0.0,0.0,0.0,Toat Rapie,False,False,False,True,False,False,False,True,False
8669_01,False,F/1677/S,31.0,0.0,949.0,0.0,22.0,0.0,0.0,Morrie Cartiz,False,True,False,False,False,False,False,True,False
8669_02,False,G/1397/S,8.0,0.0,0.0,0.0,0.0,0.0,0.0,Craine Cartiz,False,True,False,False,False,False,False,True,False
8669_03,False,F/1677/S,55.0,0.0,506.0,0.0,456.0,0.0,0.0,Leence Cartiz,False,True,False,False,False,False,False,True,False
8670_01,True,G/1398/S,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Evenna Williotters,True,True,False,False,False,False,True,False,False
8671_01,False,A/90/P,29.0,0.0,1.0,764.0,1.0,265.0,1539.0,Avijava Ticagent,True,False,True,False,False,True,False,False,False
8672_01,False,G/1406/P,40.0,0.0,21.0,155.0,0.0,267.0,0.0,Cary Rilley,False,True,False,False,False,False,False,True,False
8673_01,True,C/285/P,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Taurak Pentical,True,False,True,False,False,False,False,False,True
8674_01,False,F/1784/P,21.0,0.0,4924.0,0.0,49.0,2.0,0.0,Gra Resty,False,False,False,True,False,False,False,True,False
8675_01,True,B/281/P,25.0,,0.0,0.0,0.0,0.0,0.0,Benebah Droning,True,False,True,False,False,False,False,True,False
8680_01,False,F/1786/P,44.0,0.0,0.0,971.0,700.0,0.0,0.0,Scera Sty,False,False,False,True,False,False,False,True,False
8681_01,False,F/1787/P,34.0,0.0,368.0,499.0,1729.0,0.0,2.0,Colde Derry,False,False,False,True,False,False,False,True,False
8681_02,False,F/1787/P,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Rionk Facle,True,False,False,True,False,False,False,True,False
8681_03,False,F/1787/P,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Totax Derry,True,False,False,True,False,False,False,True,False
8683_01,False,F/1679/S,42.0,0.0,51.0,6.0,87.0,21.0,404.0,Dandra Prinson,False,True,False,False,False,False,True,False,False
8684_01,False,F/1788/P,18.0,0.0,1.0,1.0,0.0,226.0,488.0,Carly Meleon,False,True,False,False,False,False,False,True,False
8685_01,True,G/1400/S,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Ren Midtt,True,True,False,False,False,True,False,False,False
8687_01,False,F/1680/S,24.0,0.0,0.0,0.0,594.0,95.0,0.0,Annon Cartiz,True,True,False,False,False,False,False,True,False
8688_01,False,F/1681/S,,0.0,0.0,0.0,0.0,595.0,0.0,Eillis Moodmandez,False,True,False,False,False,False,False,True,False
8691_01,True,G/1409/P,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Thewis Pierry,False,True,False,False,False,False,True,False,False
8693_01,True,G/1410/P,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Juanna Buckson,True,True,False,False,False,False,True,False,False
8694_01,True,G/1411/P,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Wenise Lunapperts,True,True,False,False,False,False,False,True,False
8694_02,False,G/1411/P,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Dixiel Lunapperts,False,True,False,False,False,False,False,True,False
8694_03,True,G/1411/P,8.0,0.0,0.0,0.0,0.0,0.0,0.0,Reneen Lunapperts,False,True,False,False,False,False,False,True,False
8695_01,False,F/1683/S,40.0,0.0,76.0,0.0,1169.0,0.0,64.0,Apench Seen,True,False,False,True,False,False,False,True,False
8696_01,True,C/326/S,35.0,0.0,0.0,0.0,0.0,0.0,0.0,Bahoton Alvesssidy,True,False,True,False,False,False,True,False,False
8700_01,False,F/1684/S,13.0,0.0,217.0,7.0,928.0,0.0,728.0,Mose Teake,False,False,False,True,False,False,False,True,False
8701_01,False,F/1789/P,19.0,0.0,203.0,0.0,172.0,1460.0,151.0,Hammet Rekle,False,False,False,True,False,True,False,False,False
8703_01,False,F/1685/S,44.0,0.0,84.0,0.0,308.0,0.0,1179.0,Lynnie Simpsonks,False,True,False,False,False,False,False,True,False
8704_01,True,F/1686/S,36.0,,0.0,0.0,0.0,0.0,0.0,Pie Facke,True,False,False,True,False,False,False,True,False
8704_02,False,D/264/S,29.0,0.0,2239.0,0.0,146.0,0.0,0.0,Cappe Facke,False,False,False,True,False,False,False,False,True
8708_01,False,G/1413/P,28.0,0.0,679.0,0.0,0.0,0.0,0.0,Annard Jacostaffey,False,True,False,False,False,False,True,False,False
8709_01,False,F/1687/S,36.0,0.0,0.0,98.0,456.0,277.0,70.0,Sallie Cartyernan,False,True,False,False,False,False,False,True,False
8710_01,False,F/1688/S,24.0,False,312.0,227.0,50.0,0.0,0.0,Frandy Scheron,False,True,False,False,False,False,True,False,False
8712_01,True,F/1792/P,14.0,False,0.0,0.0,0.0,0.0,0.0,Blesh Snoff,True,False,False,True,False,False,False,True,False
8714_01,False,D/270/P,50.0,0.0,1584.0,0.0,36.0,104.0,0.0,Park Mad,True,False,False,True,False,False,False,True,False
8716_01,False,F/1793/P,20.0,0.0,426.0,0.0,220.0,2.0,0.0,Rankie Graneyes,False,True,False,False,False,False,True,False,False
8717_01,False,F/1689/S,38.0,0.0,139.0,9.0,0.0,0.0,582.0,Nelley Freevenson,False,True,False,False,False,False,False,True,False
8719_01,False,A/104/S,33.0,1.0,0.0,3076.0,0.0,3.0,994.0,Naslon Invebodene,False,False,True,False,False,False,False,True,False
8719_02,False,A/104/S,54.0,0.0,0.0,1821.0,2370.0,949.0,46.0,Astrak Alcemblery,False,False,True,False,False,True,False,False,False
8719_03,True,A/104/S,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Edaron Invebodene,True,False,True,False,False,True,False,False,False
8720_01,False,F/1690/S,23.0,0.0,0.0,247.0,1063.0,36.0,0.0,Enrie Bartines,True,True,False,False,False,True,False,False,False
8721_01,True,B/337/S,65.0,0.0,0.0,0.0,0.0,0.0,0.0,Mariton Tronsive,True,False,True,False,False,True,False,False,False
8722_01,True,E/558/P,51.0,0.0,0.0,0.0,0.0,0.0,0.0,Cherry Pine,False,False,False,True,False,False,False,True,False
8722_02,False,E/558/P,36.0,0.0,2002.0,0.0,10.0,87.0,0.0,Triple Pine,False,False,False,True,False,False,False,True,False
8723_01,False,F/1794/P,38.0,0.0,32.0,1163.0,0.0,52.0,1935.0,Aleen Traverdy,False,True,False,False,False,False,False,True,False
8727_01,False,F/1797/P,28.0,0.0,34.0,0.0,0.0,0.0,658.0,Hencey Bulliamoses,False,True,False,False,False,True,False,False,False
8728_01,False,F/1798/P,32.0,0.0,258.0,500.0,3.0,15.0,128.0,Justie Fulloydez,True,True,False,False,False,False,False,True,False
8728_02,False,G/1416/P,55.0,0.0,694.0,0.0,1.0,87.0,0.0,Eilan Fulloydez,False,True,False,False,False,False,False,True,False
8728_03,False,F/1798/P,23.0,0.0,1254.0,0.0,45.0,0.0,0.0,Fanna Fulloydez,False,True,False,False,False,False,False,True,False
8728_04,False,F/1798/P,38.0,0.0,647.0,23.0,1.0,0.0,0.0,Ginald Fulloydez,False,True,False,False,False,False,True,False,False
8728_05,True,G/1416/P,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Weslie Fulloydez,True,True,False,False,False,True,False,False,False
8728_06,True,G/1416/P,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Kendy Fulloydez,False,True,False,False,False,False,True,False,False
8728_07,False,,44.0,0.0,266.0,3.0,2.0,0.0,748.0,Delley Fulloydez,False,True,False,False,False,False,False,True,False
8728_08,False,G/1416/P,62.0,0.0,0.0,592.0,164.0,0.0,0.0,Franda Fulloydez,True,True,False,False,False,False,False,True,False
8729_01,False,E/559/P,66.0,0.0,354.0,2639.0,0.0,1180.0,0.0,Alhaino Rewmid,False,False,True,False,False,False,False,True,False
8729_02,False,E/559/P,20.0,0.0,0.0,7759.0,18.0,4925.0,12685.0,Charda Rewmid,False,False,True,False,False,False,False,True,False
8732_01,False,F/1691/S,19.0,0.0,193.0,251.0,0.0,165.0,0.0,Lestie Jacostaffey,False,True,False,False,False,False,False,True,False
8733_01,False,G/1406/S,,0.0,22.0,226.0,0.0,0.0,633.0,Leen Wolfernan,False,True,False,False,False,False,False,True,False
8734_01,False,G/1417/P,25.0,0.0,0.0,0.0,707.0,1.0,0.0,Philia Johnshines,True,True,False,False,False,False,True,False,False
8735_01,False,F/1799/P,20.0,0.0,227.0,0.0,1.0,0.0,707.0,Glasey Ryanglasey,False,True,False,False,False,False,False,True,False
8736_01,True,F/1800/P,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Meal Pota,True,False,False,True,False,False,False,True,False
8736_02,False,F/1800/P,20.0,0.0,0.0,2.0,289.0,976.0,0.0,Tros Pota,True,False,False,True,False,False,False,True,False
8741_01,True,A/91/P,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutrak Alaring,True,False,True,False,False,False,False,True,False
8741_02,False,A/91/P,49.0,0.0,0.0,3853.0,0.0,245.0,178.0,Grasath Alaring,True,False,True,False,False,True,False,False,False
8741_03,False,A/91/P,49.0,0.0,4.0,44.0,1401.0,1043.0,0.0,Hyaduma Stichseary,False,False,True,False,False,False,False,True,False
8743_01,False,F/1802/P,19.0,0.0,179.0,16.0,246.0,280.0,0.0,Isa Villenson,False,True,False,False,False,True,False,False,False
8744_01,False,E/570/S,53.0,0.0,1613.0,0.0,0.0,0.0,7.0,Jilly Holton,False,True,False,False,False,False,False,True,False
8749_01,False,E/562/P,31.0,0.0,947.0,83.0,19.0,0.0,0.0,Risps Cuche,False,False,False,True,False,False,False,True,False
8750_01,False,F/1804/P,18.0,0.0,24.0,753.0,0.0,0.0,0.0,Eriey Carlsonney,False,True,False,False,False,False,False,True,False
8751_01,False,F/1694/S,24.0,0.0,0.0,0.0,124.0,4.0,471.0,Byront Weavesend,False,True,False,False,False,False,False,True,False
8752_01,False,D/272/P,35.0,0.0,2758.0,0.0,1.0,0.0,0.0,Koops Strad,False,False,False,True,False,False,False,True,False
8753_01,False,F/1805/P,27.0,0.0,0.0,0.0,0.0,545.0,89.0,Lynnee Sellentry,False,True,False,False,False,False,False,True,False
8753_02,False,F/1805/P,38.0,0.0,22.0,9.0,40.0,732.0,0.0,Garyan Sellentry,False,True,False,False,False,False,False,True,False
8753_03,False,F/1805/P,23.0,0.0,0.0,0.0,9.0,69.0,1157.0,Min Sellentry,False,True,False,False,False,False,False,True,False
8754_01,False,G/1408/S,22.0,0.0,151.0,0.0,613.0,6.0,0.0,Camiet Popelazquez,False,True,False,False,False,False,False,True,False
8755_01,True,D/265/S,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Ionons Alvercal,True,False,True,False,False,True,False,False,False
8757_01,False,G/1409/S,28.0,0.0,1.0,1484.0,210.0,0.0,5.0,Vine Danielps,True,True,False,False,False,False,False,True,False
8759_01,False,F/1695/S,25.0,0.0,520.0,0.0,139.0,0.0,77.0,Tart Chate,False,False,False,True,False,False,False,True,False
8759_02,False,F/1695/S,45.0,0.0,74.0,0.0,0.0,1130.0,22.0,Crios Chate,False,False,False,True,False,False,False,True,False
8760_01,False,F/1696/S,22.0,0.0,804.0,0.0,0.0,0.0,0.0,Tance Alvasquez,False,True,False,False,False,False,False,False,True
8762_01,False,G/1410/S,30.0,0.0,32.0,180.0,497.0,0.0,99.0,Benry Cardner,True,True,False,False,False,False,False,True,False
8764_01,True,F/1697/S,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Zers Gene,True,False,False,True,False,True,False,False,False
8766_01,True,F/1807/P,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Fles Mine,True,False,False,True,False,False,False,True,False
8769_01,False,F/1700/S,44.0,0.0,1.0,0.0,2080.0,11.0,0.0,Chon Ches,True,False,False,True,False,False,False,True,False
8770_01,False,F/1808/P,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Hughan Waderoachez,False,True,False,False,False,False,False,True,False
8770_02,True,F/1808/P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Walley Waderoachez,True,True,False,False,False,False,False,True,False
8770_03,False,,14.0,0.0,476.0,14.0,0.0,328.0,8.0,Sony Morgerson,False,True,False,False,False,False,True,False,False
8770_04,False,F/1808/P,37.0,0.0,0.0,0.0,11.0,1028.0,7.0,Sandie Morgerson,False,True,False,False,False,False,False,True,False
8770_05,False,F/1808/P,15.0,0.0,0.0,912.0,82.0,5.0,0.0,Millia Morgerson,False,True,False,False,False,False,False,True,False
8770_06,False,F/1808/P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nadie Waderoachez,True,True,False,False,False,False,False,True,False
8770_07,False,F/1808/P,17.0,0.0,0.0,810.0,66.0,0.0,0.0,Raque Waderoachez,True,True,False,False,False,False,False,True,False
8771_01,False,G/1421/P,58.0,0.0,0.0,805.0,3.0,3.0,0.0,Ebonya Boyersons,False,True,False,False,False,False,False,True,False
8772_01,True,B/339/S,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,False,True,False,False,True,False,False,False
8772_02,False,,53.0,0.0,0.0,1127.0,0.0,3939.0,0.0,Naosura Motled,False,False,True,False,False,True,False,False,False
8773_01,False,D/274/P,29.0,0.0,257.0,0.0,782.0,8.0,3.0,Gorn Ica,False,False,False,True,False,False,False,True,False
8774_01,True,G/1412/S,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Jennyn Gentledges,True,True,False,False,False,False,False,True,False
8776_01,False,E/574/S,40.0,0.0,0.0,0.0,286.0,6.0,570.0,Winia Headardyer,True,True,False,False,False,False,False,True,False
8779_01,False,G/1413/S,21.0,0.0,2.0,0.0,0.0,634.0,0.0,Dandra Brensonsen,False,True,False,False,False,True,False,False,False
8780_01,False,G/1414/S,30.0,0.0,0.0,114.0,0.0,726.0,67.0,Dory Bryangton,False,True,False,False,False,False,False,True,False
8781_01,False,G/1415/S,20.0,0.0,0.0,91.0,2.0,623.0,93.0,Kencey Flowensley,False,True,False,False,False,False,False,True,False
8782_01,True,F/1701/S,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Ale Butty,True,False,False,True,False,False,False,True,False
8783_01,False,D/276/P,18.0,0.0,697.0,0.0,25.0,0.0,61.0,Pebix Wate,False,False,False,True,False,False,False,False,True
8783_02,True,D/276/P,36.0,0.0,0.0,0.0,0.0,0.0,0.0,Graw Wate,True,False,False,True,False,False,False,True,False
8785_01,False,F/1810/P,20.0,0.0,874.0,0.0,80.0,0.0,0.0,Jamela Llobsoney,False,True,False,False,False,False,False,True,False
8785_02,False,G/1422/P,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Caseya Llobsoney,True,True,False,False,False,False,False,True,False
8786_01,True,B/284/P,59.0,0.0,0.0,0.0,0.0,0.0,0.0,Sadir Fringearty,True,False,True,False,False,True,False,False,False
8787_01,False,G/1416/S,20.0,0.0,11.0,0.0,0.0,843.0,0.0,,False,True,False,False,False,False,False,True,False
8789_01,False,G/1417/S,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Hollie Cartez,False,True,False,False,False,True,False,False,False
8789_02,False,E/576/S,23.0,0.0,0.0,565.0,0.0,35.0,188.0,Monard Cartez,True,True,False,False,False,False,False,True,False
8790_01,False,D/277/P,25.0,0.0,698.0,4978.0,0.0,146.0,0.0,Charaz Fawnsive,True,False,True,False,False,True,False,False,False
8791_01,False,F/1812/P,20.0,0.0,0.0,571.0,82.0,0.0,0.0,Jerrye Meleon,False,True,False,False,False,False,True,False,False
8794_01,False,E/563/P,22.0,0.0,0.0,0.0,637.0,0.0,50.0,Rence Slatessen,True,True,False,False,False,False,False,True,False
8796_01,False,G/1418/S,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Daisya Traverdy,True,True,False,False,False,False,False,True,False
8796_02,False,F/1704/S,14.0,0.0,588.0,144.0,1.0,0.0,168.0,Hillie Jorden,False,True,False,False,False,False,False,True,False
8796_03,True,G/1418/S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Joya Jorden,False,True,False,False,False,False,False,True,False
8796_04,True,G/1418/S,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Gailia Jorden,False,True,False,False,False,False,False,True,False
8796_05,False,F/1704/S,37.0,0.0,63.0,0.0,0.0,0.0,661.0,Berna Jorden,False,True,False,False,False,False,False,True,False
8796_06,False,F/1704/S,14.0,0.0,0.0,1427.0,148.0,0.0,7.0,Felice Traverdy,True,True,False,False,False,False,False,True,False
8796_07,False,F/1704/S,34.0,0.0,14.0,748.0,0.0,41.0,0.0,Stene Bakerson,True,True,False,False,False,False,False,True,False
8796_08,True,G/1418/S,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Dondy Traverdy,True,True,False,False,False,True,False,False,False
8797_01,False,F/1705/S,18.0,0.0,0.0,3.0,110.0,588.0,0.0,Julies Bradamss,False,True,False,False,False,False,True,False,False
8798_01,False,F/1706/S,27.0,0.0,1771.0,0.0,242.0,0.0,37.0,Guyl Mcculley,False,True,False,False,False,False,False,True,False
8799_01,False,G/1419/S,19.0,0.0,0.0,0.0,855.0,11.0,42.0,Rossie Boltond,True,True,False,False,False,False,False,True,False
8801_01,False,F/1707/S,37.0,0.0,10.0,557.0,51.0,83.0,0.0,Justie Vincenton,False,True,False,False,False,False,False,True,False
8802_01,True,D/266/S,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Nunkibi Unsible,True,False,True,False,False,False,False,True,False
8805_01,False,F/1815/P,37.0,0.0,570.0,0.0,7.0,107.0,0.0,Elindy Rasmussony,False,True,False,False,False,False,True,False,False
8806_01,False,F/1708/S,32.0,0.0,81.0,0.0,1363.0,0.0,0.0,Shood Clake,True,False,False,True,False,False,False,True,False
8807_01,False,G/1420/S,22.0,0.0,0.0,0.0,0.0,617.0,0.0,Marix Polliamposs,False,True,False,False,False,False,True,False,False
8808_01,False,F/1816/P,38.0,0.0,0.0,2532.0,0.0,204.0,0.0,Pristy Folemonley,True,True,False,False,False,False,False,True,False
8809_01,False,F/1817/P,24.0,0.0,0.0,0.0,0.0,2019.0,117.0,Blance Cooperkins,False,True,False,False,False,False,False,True,False
8811_01,False,E/577/S,63.0,0.0,0.0,0.0,80.0,0.0,2322.0,Karley Goods,False,True,False,False,False,False,True,False,False
8812_01,True,E/564/P,23.0,0.0,0.0,0.0,0.0,0.0,0.0,Bar Part,False,False,False,True,False,False,False,True,False
8813_01,False,G/1421/S,41.0,0.0,413.0,0.0,0.0,7.0,347.0,,False,True,False,False,False,False,True,False,False
8815_01,False,F/1818/P,20.0,0.0,0.0,0.0,0.0,335.0,957.0,Frey Tranklinay,False,True,False,False,False,True,False,False,False
8816_01,True,B/340/S,48.0,0.0,0.0,0.0,0.0,0.0,0.0,Murzima Diouselt,True,False,True,False,False,False,False,True,False
8816_02,True,B/340/S,44.0,0.0,0.0,0.0,0.0,0.0,0.0,Mesatik Diouselt,True,False,False,False,True,True,False,False,False
8816_03,True,B/340/S,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Merops Diouselt,True,False,True,False,False,True,False,False,False
8816_04,True,B/340/S,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Astab Diouselt,True,False,True,False,False,True,False,False,False
8816_05,False,B/340/S,64.0,,0.0,1770.0,0.0,4111.0,180.0,Terops Diouselt,False,False,True,False,False,False,False,True,False
8817_01,False,G/1426/P,19.0,0.0,586.0,10.0,0.0,30.0,0.0,Yola Mirezavis,False,True,False,False,False,False,False,True,False
8818_01,True,G/1427/P,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Andyn Ballocks,True,True,False,False,False,False,True,False,False
8819_01,False,G/1428/P,44.0,0.0,857.0,0.0,1.0,8.0,17.0,Almary Sancasey,False,True,False,False,False,False,False,True,False
8820_01,True,G/1429/P,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Isaacy Hahnstoneal,True,True,False,False,False,False,False,True,False
8821_01,False,E/565/P,45.0,0.0,198.0,454.0,1.0,0.0,4.0,Heremy Lewinez,True,True,False,False,False,False,False,True,False
8822_01,False,A/92/P,25.0,0.0,0.0,145.0,1359.0,492.0,205.0,Taram Spopting,False,False,True,False,False,True,False,False,False
8823_01,True,F/1710/S,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Stax Jamad,True,False,False,True,False,False,False,True,False
8824_01,False,F/1819/P,29.0,0.0,128.0,0.0,130.0,132.0,473.0,Ruthy Whiters,False,True,False,False,False,False,False,True,False
8825_01,True,G/1422/S,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Iree Halexandez,True,True,False,False,False,True,False,False,False
8826_01,False,C/290/P,13.0,0.0,1212.0,4485.0,0.0,4016.0,57.0,Marin Hednigic,False,False,True,False,False,True,False,False,False
8826_02,False,C/290/P,25.0,0.0,1369.0,310.0,3.0,4502.0,377.0,Nusakab Hednigic,False,False,True,False,False,True,False,False,False
8826_03,False,C/290/P,46.0,0.0,1384.0,229.0,0.0,1572.0,1.0,Aston Hednigic,False,False,True,False,False,False,False,True,False
8827_01,False,F/1820/P,37.0,0.0,88.0,0.0,719.0,88.0,0.0,Rickie Mclarseney,True,True,False,False,False,True,False,False,False
8828_01,False,F/1711/S,19.0,False,0.0,6.0,0.0,0.0,1179.0,Charly Robersondez,True,True,False,False,False,True,False,False,False
8830_01,False,E/578/S,29.0,0.0,230.0,0.0,1404.0,464.0,0.0,Rankes Vloaf,False,False,False,True,False,False,False,True,False
8830_02,True,F/1712/S,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Pon Vloaf,True,False,False,True,False,False,False,True,False
8831_01,True,F/1713/S,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Yaphex Beake,True,False,False,True,False,False,False,True,False
8833_01,True,G/1424/S,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Jennya Vanglis,True,True,False,False,False,True,False,False,False
8834_01,False,F/1715/S,42.0,0.0,4.0,0.0,0.0,0.0,792.0,Milda Howayery,False,True,False,False,False,False,False,True,False
8835_01,True,G/1425/S,,0.0,0.0,0.0,0.0,0.0,0.0,Shalle Bartines,False,True,False,False,False,False,False,True,False
8836_01,False,F/1821/P,26.0,0.0,903.0,0.0,182.0,0.0,27.0,Harlos Mcinton,False,True,False,False,False,False,False,True,False
8836_02,True,G/1430/P,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Jeron Mcinton,False,True,False,False,False,False,False,True,False
8838_01,False,G/1431/P,18.0,False,0.0,181.0,628.0,0.0,0.0,Briam Chanash,True,True,False,False,False,False,False,True,False
8840_01,False,F/1716/S,50.0,0.0,0.0,433.0,4.0,0.0,2020.0,Naomin Litthews,False,True,False,False,False,True,False,False,False
